Word 1	Word 2	pearson_correlation	cosine_similarity
giacca	orso	0.9415772442866668	0.9415876277035292
giacca	pennello	0.9587587423946831	0.9587659050227345
cane	giacca	0.9511314249852962	0.9511395968645306
giacca	maiale	0.9465717826316684	0.9465809257168064
giacca	leone	0.9555542024339679	0.9555618736702314
coniglio	giacca	0.9586218599924421	0.958628904389713
armadio	giacca	0.9533099447484614	0.9533182620304036
giacca	serpente	0.9518164343281998	0.9518240953715557
gatto	giacca	0.9561495138065652	0.9561570723292995
elefante	giacca	0.9443759389901001	0.9443850244239193
giacca	gomma	0.9645278260593079	0.9645342891940016
giacca	passero	0.9430129642429995	0.9430228360412065
giacca	scimmia	0.9569471121270505	0.9569541550237572
giacca	tigre	0.9613273227346328	0.9613341706730772
giacca	pastello	0.9527863528216762	0.9527948148035923
giacca	penna	0.9613229243707113	0.9613296783213323
giacca	letto	0.9560781473001037	0.9560859838355205
giacca	scopa	0.9613849764119804	0.9613919970873688
giacca	poltrona	0.9613065917025364	0.9613130427340075
giacca	sedia	0.9626201634729208	0.9626266033648697
cavallo	giacca	0.9590913379793995	0.9590979252152441
giacca	gufo	0.9487814270151533	0.9487904659057241
giacca	pettine	0.9554173896335068	0.9554249673447581
camicia	giacca	0.9845132221021887	0.9845160290849913
giacca	mucca	0.9628349504002405	0.9628411320563602
giacca	tenda	0.9537204722754336	0.9537287421350353
giacca	spada	0.9587436317433917	0.9587509526671114
giacca	topo	0.9421714652879779	0.9421814097038963
giacca	quaderno	0.9521939114081696	0.9522024263451446
gabbiano	giacca	0.949963868191327	0.9499727202640257
giacca	vaso	0.9553277924769366	0.9553357340910955
orso	pennello	0.9475727643284355	0.9475817753421599
cane	orso	0.9594957997603184	0.959502444627798
maiale	orso	0.960109864146518	0.9601167518840672
leone	orso	0.959952491561172	0.9599596110067491
coniglio	orso	0.9607748142404037	0.9607813227163601
armadio	orso	0.9616101345507777	0.9616171325708199
orso	serpente	0.9642090532631402	0.9642147172534642
gatto	orso	0.9630250687492697	0.963031271560402
elefante	orso	0.9711134105953712	0.9711179653992388
gomma	orso	0.951247212262091	0.9512558747582182
orso	passero	0.9556641209844242	0.9556720173140789
orso	scimmia	0.9581303267236176	0.9581370185382904
orso	tigre	0.9619174082046156	0.9619241591840865
orso	pastello	0.9437261431379544	0.9437363797779939
orso	penna	0.9518782470517588	0.9518868606274453
letto	orso	0.9535231688518369	0.9535314870282858
orso	scopa	0.9596779182277395	0.9596852212490207
orso	poltrona	0.9457056098441011	0.9457146345703354
orso	sedia	0.9484079903100638	0.9484168859430452
cavallo	orso	0.9571855907940828	0.957192431491167
gufo	orso	0.9623539239160916	0.9623606755951403
orso	pettine	0.9488260697985738	0.948834608208244
camicia	orso	0.9463967318171572	0.9464064375095417
mucca	orso	0.9603075681955167	0.9603140609637373
orso	tenda	0.9503266983194236	0.9503356651793923
orso	spada	0.953423281822932	0.9534314264227547
orso	topo	0.9613208216216602	0.9613274507540728
orso	quaderno	0.9482673836663794	0.9482767370231306
gabbiano	orso	0.9605555899622097	0.9605626617295501
orso	vaso	0.9580346113751969	0.9580421438456707
cane	pennello	0.9595250372455553	0.95953170864052
maiale	pennello	0.9469352533509134	0.9469440443729333
leone	pennello	0.964822567433928	0.9648284401181664
