word_one	word_two	spearman_correlation	cosine_similarity
cane	orso	0.16898028562111686	0.09217591870838893
cavallo	orso	0.09828778176527703	0.06540437559411905
orso	scimmia	0.22982627071324566	0.1109756720260161
gufo	orso	0.197163676644307	0.0965660353459209
coniglio	orso	0.20853983560298128	0.09409760416968949
gabbiano	orso	0.1507579357260868	0.06353559129772024
orso	passero	0.1395429252301216	0.060469946394569374
elefante	orso	0.21460338788506486	0.10408811839547372
gatto	orso	0.20948699464473675	0.10469873279676134
leone	orso	0.19547474821562438	0.0999744963919178
maiale	orso	0.17831071385518985	0.08242992162783813
mucca	orso	0.1862238926279145	0.07300897498733283
orso	serpente	0.19017801088544786	0.08864840644622374
orso	tigre	0.2478823741793635	0.1250698849199664
orso	topo	0.19696802526441123	0.08863390667773974
orso	poltrona	0.147408334761277	0.06097630458875691
letto	orso	0.07052592479362309	0.0544269804303853
orso	scopa	0.1530855548067478	0.05944042367160307
orso	sedia	0.1282486781204835	0.060822996284670805
camicia	orso	0.1465835400759527	0.06417540773112884
armadio	orso	0.14955396657632167	0.06248461416652784
orso	pettine	0.14294703168698372	0.058605389808108255
giacca	orso	0.15951451565132765	0.07013240701898826
orso	pennello	0.1365116222609987	0.05649257217937054
orso	spada	0.13584146833270977	0.07590900917289678
gomma	orso	0.12971274502507485	0.06399173434740901
orso	pastello	0.1268443252306155	0.05203928372476274
orso	penna	0.14632636283892195	0.05907080275716359
orso	quaderno	0.14349109020538514	0.056003159684022696
orso	tenda	0.17928886580904604	0.07633361307855435
orso	vaso	0.1521796123370192	0.07022721331551851
cane	cavallo	0.06859816546896205	0.07151674570291944
cane	scimmia	0.1683426854242606	0.08041582275748893
cane	gufo	0.1126613700863806	0.05140065537795424
cane	coniglio	0.180879645720046	0.09172887251888096
cane	gabbiano	0.09499100804230286	0.04519558630484466
cane	passero	0.0673081152342501	0.03180323911142913
cane	elefante	0.11293679253010962	0.06102044491068159
cane	gatto	0.2388259061808479	0.1380282039826899
cane	leone	0.10332615056483156	0.0678473670906472
cane	maiale	0.1290014780623953	0.0747463415875026
cane	mucca	0.13524540277115088	0.06895910516766168
cane	serpente	0.13533370702760184	0.07894166058715324
cane	tigre	0.15297012380216998	0.07566433966963015
cane	topo	0.17999009158946266	0.09003066688053085
cane	poltrona	0.1450153890279373	0.07009119342908665
cane	letto	0.12561960738470368	0.08519279098979637
cane	scopa	0.12403233486570397	0.0568282324215168
cane	sedia	0.17020882554108255	0.08644190262003071
camicia	cane	0.13090694610507914	0.07113621534248482
armadio	cane	0.16127497389427464	0.07953626388531376
cane	pettine	0.08511182333223088	0.04878316576655706
cane	giacca	0.1577263385281792	0.07821059054783075
cane	pennello	0.10130878030197271	0.057672358766585496
cane	spada	0.12499058219498342	0.07575914171788767
cane	gomma	0.10726877288787325	0.07270850650258576
cane	pastello	0.07382038267848555	0.042180662102255795
cane	penna	0.13301975895754925	0.0755207197858605
cane	quaderno	0.13351780064525148	0.05972478845361251
cane	tenda	0.13974436605236412	0.07739077839109743
cane	vaso	0.11388780842799792	0.06812480734217696
cavallo	scimmia	0.07187718046656703	0.052130387579413684
cavallo	gufo	0.05370751767898768	0.03772467749101349
cavallo	coniglio	0.050993416416922836	0.048028387219045565
cavallo	gabbiano	0.07741236963655207	0.04441924020843113
