Word 1	Word 2	pearson_correlation	cosine_similarity
cane	orso	0.5532707096839427	0.5531057119369507
cavallo	orso	0.38966125711626587	0.39076390862464905
orso	scimmia	0.47624701455789964	0.4767211079597473
gufo	orso	0.5191896912027452	0.5199956297874451
coniglio	orso	0.5859516427428427	0.5865118503570557
gabbiano	orso	0.3927394422049758	0.39285480976104736
orso	passero	0.28298454246979454	0.2807527780532837
elefante	orso	0.6661647189862924	0.6653546094894409
gatto	orso	0.5581885408043538	0.5579811334609985
leone	orso	0.6069122401191568	0.6073373556137085
maiale	orso	0.4176300393278162	0.41710206866264343
mucca	orso	0.25670082467953437	0.2582758367061615
orso	serpente	0.5226885345255817	0.5232657790184021
orso	tigre	0.5701876757432452	0.5690074563026428
orso	topo	0.5164626052576894	0.5167848467826843
orso	poltrona	0.12837601888893588	0.13216723501682281
letto	orso	0.12618279625673542	0.12435641139745712
orso	scopa	0.22685633127605143	0.22674281895160675
orso	sedia	0.22048765828221129	0.22159190475940704
camicia	orso	0.2234127420596812	0.22498582303524017
armadio	orso	0.29588245202821956	0.29564911127090454
orso	pettine	0.11632327832907575	0.1173398569226265
giacca	orso	0.24380989660346153	0.24543751776218414
orso	pennello	0.10627658638837015	0.1071108803153038
orso	spada	0.24666626052671103	0.24886363744735718
gomma	orso	0.1641671092622327	0.165422722697258
orso	pastello	0.14211340221592686	0.14133667945861816
orso	penna	0.14707752873225793	0.14949241280555725
orso	quaderno	0.10714199686733371	0.10707428306341171
orso	tenda	0.270150578394627	0.2704709768295288
orso	vaso	0.1444105683645489	0.14525502920150757
cane	cavallo	0.48283564787540323	0.4822796881198883
cane	scimmia	0.4331059668699156	0.4330708980560303
cane	gufo	0.42107409413146957	0.42061787843704224
cane	coniglio	0.543583731686774	0.5433242321014404
cane	gabbiano	0.3881032855577645	0.3881278336048126
cane	passero	0.22525797594392946	0.2247317135334015
cane	elefante	0.4690851286899164	0.46899697184562683
cane	gatto	0.7983898403893113	0.7983925938606262
cane	leone	0.4357940114595891	0.4357204735279083
cane	maiale	0.4435364257169892	0.44347912073135376
cane	mucca	0.3080071825988946	0.307616263628006
cane	serpente	0.47598811874702057	0.475852370262146
cane	tigre	0.3971531983670856	0.39695867896080017
cane	topo	0.5645815732784893	0.5645445585250854
cane	poltrona	0.16969626418803643	0.16815981268882751
cane	letto	0.21111822837782473	0.21065367758274078
cane	scopa	0.3411381571427678	0.34113678336143494
cane	sedia	0.27698951796997473	0.2769441604614258
camicia	cane	0.20233681246772717	0.20223437249660492
armadio	cane	0.21708580819813203	0.2170744687318802
cane	pettine	0.14257497335497032	0.1426534652709961
cane	giacca	0.21034357693190947	0.2101711481809616
cane	pennello	0.1756820595718939	0.17574505507946014
cane	spada	0.2249810568924952	0.22332854568958282
cane	gomma	0.17440107864120868	0.1744394749403
cane	pastello	0.07193949369265511	0.07183137536048889
cane	penna	0.12596285961452705	0.12587137520313263
cane	quaderno	0.14220229626692407	0.14219988882541656
cane	tenda	0.23654213069435567	0.2365843951702118
cane	vaso	0.2403880434497028	0.2404228150844574
cavallo	scimmia	0.35217958771219965	0.35303783416748047
cavallo	gufo	0.31645727830030607	0.3188219368457794
cavallo	coniglio	0.4217121367976046	0.4230180084705353
cavallo	gabbiano	0.27916037996390547	0.2792940139770508
cavallo	passero	0.15361813679687708	0.1502181887626648
cavallo	elefante	0.4834553327173104	0.48193761706352234
cavallo	gatto	0.410147022489489	0.40964630246162415
cavallo	leone	0.48728961785240166	0.4880712032318115
cavallo	maiale	0.41610244765465076	0.4149056375026703
cavallo	mucca	0.3228167728454767	0.3255017101764679
cavallo	serpente	0.46425489876592463	0.4652456045150757
cavallo	tigre	0.42367357315343157	0.4216096103191376
cavallo	topo	0.290659457382744	0.291373074054718
cavallo	poltrona	0.1979468239507861	0.20457005500793457
cavallo	letto	0.1333951547748355	0.1302444189786911
cavallo	scopa	0.38939925036479733	0.3887608051300049
cavallo	sedia	0.27776297319876947	0.27949339151382446
camicia	cavallo	0.2577350061912433	0.26047131419181824
armadio	cavallo	0.15685752826811558	0.15648280084133148
cavallo	pettine	0.18827063178030082	0.1898181140422821
cavallo	giacca	0.19873692387768246	0.20196165144443512
cavallo	pennello	0.24628247022705502	0.24737593531608582
cavallo	spada	0.4246374527692881	0.42793306708335876
cavallo	gomma	0.2173339973252995	0.21934771537780762
cavallo	pastello	0.1582851739652152	0.15683560073375702
cavallo	penna	0.12678526543242893	0.13139520585536957
cavallo	quaderno	0.07529718303782523	0.07515828311443329
cavallo	tenda	0.33364006450797506	0.3339017331600189
cavallo	vaso	0.22114895212566224	0.22237665951251984
gufo	scimmia	0.4395995149234241	0.44027554988861084
coniglio	scimmia	0.5351238348144859	0.5355885028839111
gabbiano	scimmia	0.3094486954560409	0.3096085786819458
passero	scimmia	0.2240036055252656	0.22227442264556885
elefante	scimmia	0.6021746043636161	0.6016103625297546
gatto	scimmia	0.5349396614098539	0.5348348021507263
leone	scimmia	0.47237651742148445	0.47282809019088745
maiale	scimmia	0.4618993595584807	0.46149712800979614
mucca	scimmia	0.4525990766180519	0.45323339104652405
scimmia	serpente	0.49897276873435537	0.4994391202926636
scimmia	tigre	0.5796224751366368	0.5787035226821899
scimmia	topo	0.5844436535761238	0.5846827626228333
poltrona	scimmia	0.24774458315701806	0.24874602258205414
letto	scimmia	0.11706882019131207	0.1156093031167984
scimmia	scopa	0.4373026117749791	0.4371555745601654
scimmia	sedia	0.35015105710069144	0.35085204243659973
camicia	scimmia	0.3347321786782698	0.33565613627433777
armadio	scimmia	0.17741744072860055	0.17730307579040527
pettine	scimmia	0.09293914942808999	0.09376922249794006
giacca	scimmia	0.28767782970985567	0.2887609899044037
pennello	scimmia	0.2046381305237149	0.20523181557655334
scimmia	spada	0.2917070962930119	0.2924785912036896
gomma	scimmia	0.23816510795696338	0.2390488088130951
pastello	scimmia	0.06949160577319155	0.06892082095146179
penna	scimmia	0.2939754850700624	0.2951216697692871
quaderno	scimmia	0.10475302774507675	0.10470997542142868
scimmia	tenda	0.24051871456547055	0.24080777168273926
scimmia	vaso	0.16774959275288007	0.16840574145317078
coniglio	gufo	0.5656400974510432	0.5665827989578247
gabbiano	gufo	0.5741574266205761	0.5737581253051758
gufo	passero	0.3822703930006412	0.3781631886959076
elefante	gufo	0.5539732920098063	0.552314043045044
gatto	gufo	0.5829834226589385	0.5821730494499207
gufo	leone	0.5256464617725388	0.5263429880142212
gufo	maiale	0.3088326820589865	0.30781444907188416
gufo	mucca	0.19804686200397167	0.2012549787759781
gufo	serpente	0.5254746564277788	0.5263231992721558
gufo	tigre	0.41268794566439143	0.410629004240036
gufo	topo	0.48894723098731474	0.48926982283592224
gufo	poltrona	0.14193523685676954	0.14947694540023804
gufo	letto	0.21011850223283154	0.2067285180091858
gufo	scopa	0.3468341628519918	0.34626179933547974
gufo	sedia	0.14545384444569498	0.14753937721252441
camicia	gufo	0.167537771972423	0.1706269383430481
armadio	gufo	0.27900741008861	0.2784157395362854
gufo	pettine	0.11407722454820074	0.11580433696508408
giacca	gufo	0.13955494097852317	0.14304368197917938
gufo	pennello	0.19126149601363107	0.19247619807720184
gufo	spada	0.18161294028332495	0.18789537250995636
gomma	gufo	0.11278585499272938	0.11509587615728378
gufo	pastello	0.25120208712789194	0.24956248700618744
gufo	penna	0.2148500411931935	0.21896925568580627
gufo	quaderno	0.21292981391012816	0.21254949271678925
gufo	tenda	0.2311190956127956	0.23156896233558655
gufo	vaso	0.29870524030857315	0.2997710406780243
coniglio	gabbiano	0.428824876604462	0.42888307571411133
coniglio	passero	0.3183644709917925	0.31566694378852844
coniglio	elefante	0.5603880050989748	0.5594386458396912
coniglio	gatto	0.6755654766805742	0.6751490831375122
coniglio	leone	0.5619503920575852	0.5624944567680359
coniglio	maiale	0.6033558932998703	0.6025170087814331
coniglio	mucca	0.36938137786790376	0.37098026275634766
coniglio	serpente	0.5493323899020971	0.5499740839004517
coniglio	tigre	0.48477860259951905	0.4834137558937073
coniglio	topo	0.6542635121793775	0.6544562578201294
coniglio	poltrona	0.1336276777043978	0.13837666809558868
coniglio	letto	0.14908249687982772	0.14687608182430267
coniglio	scopa	0.341335725359279	0.3410767912864685
coniglio	sedia	0.20096096124083582	0.20231498777866364
camicia	coniglio	0.29298701014769973	0.2947175204753876
armadio	coniglio	0.2703323541794425	0.2700372636318207
coniglio	pettine	0.18271803031055966	0.18383201956748962
coniglio	giacca	0.2731752790261304	0.2750949561595917
coniglio	pennello	0.2973879846054173	0.29814469814300537
coniglio	spada	0.22321281237801263	0.22654220461845398
coniglio	gomma	0.2256959775529393	0.22708728909492493
coniglio	pastello	0.23272605616333966	0.23169691860675812
coniglio	penna	0.25919560326613933	0.2616041898727417
coniglio	quaderno	0.20567846065343676	0.20550280809402466
coniglio	tenda	0.17352544995301666	0.17396698892116547
coniglio	vaso	0.2617213700108927	0.2625724673271179
gabbiano	passero	0.39523544587081993	0.39417552947998047
elefante	gabbiano	0.44452475891759885	0.4443511366844177
gabbiano	gatto	0.4691747202664346	0.46918272972106934
gabbiano	leone	0.42916158575149543	0.42926138639450073
gabbiano	maiale	0.259336626017161	0.2592277228832245
gabbiano	mucca	0.1320063922429894	0.13242387771606445
gabbiano	serpente	0.42513792318502974	0.4252268671989441
gabbiano	tigre	0.4075268460451854	0.407184898853302
gabbiano	topo	0.3739601992584191	0.3740842044353485
gabbiano	poltrona	0.17047100483965527	0.16989962756633759
gabbiano	letto	0.19153585859540284	0.19080258905887604
gabbiano	scopa	0.24970219812313993	0.24969352781772614
gabbiano	sedia	0.18009203940808627	0.1803734004497528
camicia	gabbiano	0.18742543543710616	0.18771933019161224
armadio	gabbiano	0.1456627514310432	0.14563493430614471
gabbiano	pettine	0.11813259309468854	0.11842107027769089
gabbiano	giacca	0.16497514358922105	0.1653139591217041
gabbiano	pennello	0.26047784765605736	0.2606596052646637
gabbiano	spada	0.206301680485185	0.20569148659706116
gabbiano	gomma	0.11893314437354296	0.11928588151931763
gabbiano	pastello	0.2221332944432093	0.22186779975891113
gabbiano	penna	0.21774226016836856	0.21780075132846832
gabbiano	quaderno	0.1593131659612981	0.1593022495508194
gabbiano	tenda	0.2019073499605365	0.20203325152397156
gabbiano	vaso	0.247469858034954	0.24766314029693604
elefante	passero	0.25126676328908726	0.25149568915367126
gatto	passero	0.2894106083728289	0.2888665795326233
leone	passero	0.24490874279676822	0.24287892878055573
maiale	passero	0.1888396153349753	0.18899588286876678
mucca	passero	0.13418437779027617	0.13029441237449646
passero	serpente	0.20920471965670034	0.20702794194221497
passero	tigre	0.22204649902698428	0.2227785736322403
passero	topo	0.2584193782439197	0.2569338083267212
passero	poltrona	0.11522865152671538	0.10523372143507004
letto	passero	0.17469178740098337	0.1766490638256073
passero	scopa	0.2143496865384291	0.21405252814292908
passero	sedia	0.10780176763888122	0.10547468811273575
camicia	passero	0.16243197167076148	0.15874828398227692
armadio	passero	0.1544162084764361	0.1543109267950058
passero	pettine	0.05114345118840063	0.049356792122125626
giacca	passero	0.1426623650988561	0.13868913054466248
passero	pennello	0.13722330898202303	0.13562099635601044
passero	spada	0.15964606525710417	0.15057392418384552
gomma	passero	0.0977915377237291	0.09534602612257004
passero	pastello	0.09668276795608552	0.09752406924962997
passero	penna	0.1866791414125955	0.18107916414737701
passero	quaderno	0.1638799848172917	0.1636814922094345
passero	tenda	0.2052026111897629	0.20417460799217224
passero	vaso	0.17464852934119407	0.1728992611169815
elefante	gatto	0.5813063679107597	0.5812268257141113
elefante	leone	0.6211729601965584	0.6204634308815002
elefante	maiale	0.38541834178050266	0.3854711651802063
elefante	mucca	0.3000104295609781	0.2985377013683319
elefante	serpente	0.6014929226411816	0.6006792187690735
elefante	tigre	0.5892464970176513	0.5893142819404602
elefante	topo	0.5281722219747546	0.5277680158615112
elefante	poltrona	0.2421328721544264	0.2369595766067505
elefante	letto	0.15908811325828598	0.15942898392677307
elefante	scopa	0.3557131054525783	0.3556847870349884
elefante	sedia	0.29660949020740324	0.295864462852478
camicia	elefante	0.2337147436428647	0.23253338038921356
armadio	elefante	0.3205523117620618	0.32055172324180603
elefante	pettine	0.1370797163120043	0.1366157978773117
elefante	giacca	0.21185925644228001	0.2105731964111328
elefante	pennello	0.23008862399609195	0.22968046367168427
elefante	spada	0.21921204035711556	0.2153133600950241
elefante	gomma	0.2570141136431936	0.25624895095825195
elefante	pastello	0.2194488631610199	0.21961188316345215
elefante	penna	0.2390022352469244	0.23696592450141907
elefante	quaderno	0.12440527759976314	0.12439928948879242
elefante	tenda	0.2864722743467397	0.28625619411468506
elefante	vaso	0.27970302548871273	0.2792434096336365
gatto	leone	0.5098338071761859	0.5096849203109741
gatto	maiale	0.4440498234815173	0.44400468468666077
gatto	mucca	0.36445071875076274	0.3638460636138916
gatto	serpente	0.5741677374514914	0.5739278793334961
gatto	tigre	0.5095295756891859	0.5093374848365784
gatto	topo	0.7426022424455541	0.7424972057342529
gatto	poltrona	0.2170676135455072	0.21467852592468262
gatto	letto	0.29050767416878215	0.2900136411190033
gatto	scopa	0.39319131696160836	0.3931906819343567
gatto	sedia	0.302897809763464	0.3027791976928711
camicia	gatto	0.24418356595442917	0.24392086267471313
armadio	gatto	0.2847206903455092	0.28471213579177856
gatto	pettine	0.15352624503833412	0.15355730056762695
gatto	giacca	0.2238537161360068	0.22356471419334412
gatto	pennello	0.23754729706888164	0.2375534027814865
gatto	spada	0.19744396448330118	0.1959003508090973
gatto	gomma	0.20542722270671343	0.20538070797920227
gatto	pastello	0.2053156452006205	0.20520585775375366
gatto	penna	0.2131892586372869	0.2126195877790451
gatto	quaderno	0.19745812475285754	0.19745630025863647
gatto	tenda	0.1860737884126638	0.1861046701669693
gatto	vaso	0.3033009785542342	0.3032740652561188
leone	maiale	0.39617963497579756	0.3957124948501587
leone	mucca	0.21349483422381635	0.21505685150623322
leone	serpente	0.6054867176045522	0.6059285402297974
leone	tigre	0.6471077480933398	0.6459618210792542
leone	topo	0.4667707475742914	0.46711912751197815
leone	poltrona	0.18023145753177366	0.18292316794395447
leone	letto	0.10453716701453804	0.10286237299442291
leone	scopa	0.19295681293081904	0.1928761750459671
leone	sedia	0.1692047049223865	0.17030155658721924
camicia	leone	0.17625335609209405	0.1778179556131363
armadio	leone	0.14967431088844288	0.1495414674282074
leone	pettine	0.12190943512291141	0.12285231798887253
giacca	leone	0.159123502178634	0.16085726022720337
leone	pennello	0.15281856159462287	0.15355750918388367
leone	spada	0.3937182942741588	0.39400702714920044
gomma	leone	0.1537622839275738	0.15494520962238312
leone	pastello	0.19014387137822933	0.18938851356506348
leone	penna	0.13603756525099692	0.1383083164691925
leone	quaderno	0.03790019507888408	0.03787592425942421
leone	tenda	0.21101319468165006	0.21135665476322174
leone	vaso	0.17865644328171068	0.17941425740718842
maiale	mucca	0.48136661916436135	0.47969600558280945
maiale	serpente	0.36913037062110604	0.3686028718948364
maiale	tigre	0.37139879661932823	0.3714725375175476
maiale	topo	0.4610185957172224	0.4607190191745758
maiale	poltrona	0.10690029678442355	0.1041187047958374
letto	maiale	0.12537901011629618	0.1256118267774582
maiale	scopa	0.3512219922263594	0.3512064516544342
maiale	sedia	0.18999483262828915	0.18948952853679657
camicia	maiale	0.27685880836621773	0.27579960227012634
armadio	maiale	0.15646782083495717	0.15647681057453156
maiale	pettine	0.15456519778437047	0.15420322120189667
giacca	maiale	0.19687125472162	0.19584864377975464
maiale	pennello	0.19921394645902735	0.1989135593175888
maiale	spada	0.2222870351452779	0.21882420778274536
gomma	maiale	0.21667160314576192	0.2160976231098175
maiale	pastello	0.10489520731064676	0.10502778738737106
maiale	penna	0.12535169075402358	0.12409477680921555
maiale	quaderno	0.07537471650532059	0.0753735899925232
maiale	tenda	0.1690625846356986	0.16891980171203613
maiale	vaso	0.24352318567999	0.24318157136440277
mucca	serpente	0.2879466752774923	0.2895127534866333
mucca	tigre	0.31792598710506836	0.3156818449497223
mucca	topo	0.32621092063927604	0.3268660604953766
mucca	poltrona	0.10086902820296718	0.11046656966209412
letto	mucca	0.05132152056811065	0.04793183505535126
mucca	scopa	0.2438387509603283	0.24331142008304596
mucca	sedia	0.18435127698684975	0.1866050362586975
camicia	mucca	0.2063510346687748	0.20974299311637878
armadio	mucca	0.1206375752771424	0.12023713439702988
mucca	pettine	0.07887224697386823	0.08093851804733276
giacca	mucca	0.16936457940456168	0.17325229942798615
mucca	pennello	0.024876258852192107	0.02667565643787384
mucca	spada	0.12733588123578563	0.1354941725730896
gomma	mucca	0.19776369892095857	0.20012754201889038
mucca	pastello	0.044570210304948905	0.04312898591160774
mucca	penna	0.04048590079064983	0.04643391817808151
mucca	quaderno	-0.004665291026060469	-0.00466532539576292
mucca	tenda	0.18563032654895692	0.18619203567504883
mucca	vaso	0.13294556709955593	0.13455429673194885
serpente	tigre	0.5131972366252376	0.512008011341095
serpente	topo	0.5247274073623487	0.525048017501831
poltrona	serpente	0.11691700507995922	0.1210978552699089
letto	serpente	0.11848313839731059	0.11659754812717438
scopa	serpente	0.2924952267274019	0.29232996702194214
sedia	serpente	0.20215484569133604	0.20333461463451385
camicia	serpente	0.20270196797719228	0.20440664887428284
armadio	serpente	0.20562533191079857	0.20543205738067627
pettine	serpente	0.20311983695033523	0.20407406985759735
giacca	serpente	0.17196873547237018	0.17389698326587677
pennello	serpente	0.2798047077765046	0.28049764037132263
serpente	spada	0.41439740967360744	0.4149378538131714
gomma	serpente	0.24396171240854136	0.24514281749725342
pastello	serpente	0.16024150755521913	0.15941540896892548
penna	serpente	0.15923512189012967	0.16171281039714813
quaderno	serpente	0.07770378272462247	0.07764913886785507
serpente	tenda	0.28582778113114776	0.28614428639411926
serpente	vaso	0.37055389998708405	0.37119439244270325
tigre	topo	0.4227703558429716	0.4221116602420807
poltrona	tigre	0.21209211294831248	0.20565421879291534
letto	tigre	0.13105862545928854	0.13188281655311584
scopa	tigre	0.3091849281590689	0.3091042935848236
sedia	tigre	0.23080152603829013	0.22966425120830536
camicia	tigre	0.27277378775961053	0.2708413302898407
armadio	tigre	0.17388370422614755	0.17388227581977844
pettine	tigre	0.055086376515443944	0.05432899668812752
giacca	tigre	0.26565228229028914	0.2635059654712677
pennello	tigre	0.19072766513191677	0.19003234803676605
spada	tigre	0.3644308869851215	0.35752302408218384
gomma	tigre	0.23384454844973257	0.23262369632720947
pastello	tigre	0.1686393109240108	0.1689831018447876
penna	tigre	0.25035090805496446	0.24731534719467163
quaderno	tigre	0.030261521140154003	0.030258122831583023
tenda	tigre	0.2821208429923656	0.28171172738075256
tigre	vaso	0.11521132226817678	0.11452340334653854
poltrona	topo	0.16410571267324212	0.1654292196035385
letto	topo	0.19946439062449142	0.19815894961357117
scopa	topo	0.2893459172191448	0.28928837180137634
sedia	topo	0.23560619089085683	0.2362585961818695
camicia	topo	0.22236205146319502	0.22324532270431519
armadio	topo	0.29817228936433016	0.2980613708496094
pettine	topo	0.1444966767568341	0.14511823654174805
giacca	topo	0.20462358311125958	0.2055959701538086
pennello	topo	0.232571823032768	0.2330293506383896
spada	topo	0.12494123231580284	0.12675999104976654
gomma	topo	0.2179764474147809	0.21868056058883667
pastello	topo	0.1606485717612327	0.16015128791332245
penna	topo	0.1883175907873569	0.18948452174663544
quaderno	topo	0.1555243929484687	0.1554836481809616
tenda	topo	0.1394563567933461	0.1397331953048706
topo	vaso	0.2532750765760567	0.2537427544593811
letto	poltrona	0.29978319045532675	0.28755298256874084
poltrona	scopa	0.35161622194317305	0.34689202904701233
poltrona	sedia	0.6869764114969472	0.6838721036911011
camicia	poltrona	0.4443271799955527	0.44775232672691345
armadio	poltrona	0.31542360811844294	0.31081128120422363
pettine	poltrona	0.11710316397519488	0.12099810689687729
giacca	poltrona	0.44828500582078395	0.4524533450603485
pennello	poltrona	0.16956232000730107	0.17170549929141998
poltrona	spada	0.2049820774597123	0.22378265857696533
gomma	poltrona	0.1818837762183796	0.18653255701065063
pastello	poltrona	0.16598844825172204	0.16045953333377838
penna	poltrona	0.2543433992129901	0.2648784816265106
poltrona	quaderno	0.06413591497051335	0.06323173642158508
poltrona	tenda	0.3299888443187621	0.3278895914554596
poltrona	vaso	0.22635948968833136	0.2279507964849472
letto	scopa	0.24520135352172184	0.2449016124010086
letto	sedia	0.3346675375698151	0.33202528953552246
camicia	letto	0.2278343609592888	0.22415359318256378
armadio	letto	0.3672914735512116	0.3669644594192505
letto	pettine	0.0755878905331891	0.0738651305437088
giacca	letto	0.15974739707662053	0.15593451261520386
letto	pennello	0.12552717797586668	0.12404144555330276
letto	spada	0.11844130809551047	0.11028239130973816
gomma	letto	0.08675998602145442	0.08448021858930588
letto	pastello	0.07910845579788182	0.07992969453334808
letto	penna	0.21108681681872113	0.20564904808998108
letto	quaderno	0.2673582222371215	0.26706674695014954
letto	tenda	0.2360985849482064	0.23510485887527466
letto	vaso	0.21933701312119067	0.2176278680562973
scopa	sedia	0.45371936848252703	0.4533454179763794
camicia	scopa	0.3707813077816849	0.37008044123649597
armadio	scopa	0.3425221907272298	0.3425206243991852
pettine	scopa	0.2356602018059945	0.23554420471191406
giacca	scopa	0.28614390456402156	0.2855018675327301
pennello	scopa	0.35161358385654823	0.35149580240249634
scopa	spada	0.30550470119211837	0.302408367395401
gomma	scopa	0.30074113375083766	0.30046895146369934
pastello	scopa	0.12084130276689367	0.12080761790275574
penna	scopa	0.3015035197282204	0.30029162764549255
quaderno	scopa	0.12372355134729089	0.12372344732284546
scopa	tenda	0.29824253383075255	0.2982174754142761
scopa	vaso	0.3052442232089292	0.30513137578964233
camicia	sedia	0.4543279368907842	0.4556612968444824
armadio	sedia	0.3326740650064042	0.3323083519935608
pettine	sedia	0.1823102571223431	0.1834573894739151
giacca	sedia	0.4335846246355308	0.43505531549453735
pennello	sedia	0.2185237298214829	0.21939797699451447
sedia	spada	0.284789955578138	0.28759369254112244
gomma	sedia	0.337180561075103	0.33840838074684143
pastello	sedia	0.13426340283878352	0.13330292701721191
penna	sedia	0.3148429917301416	0.3170706629753113
quaderno	sedia	0.15592139742648786	0.15577851235866547
sedia	tenda	0.395433912261144	0.39566662907600403
sedia	vaso	0.27486587077623903	0.27572259306907654
armadio	camicia	0.38386814262953106	0.3829946219921112
camicia	pettine	0.24771557736876712	0.2492070347070694
camicia	giacca	0.8267111871376958	0.8274474740028381
camicia	pennello	0.3316146024462463	0.33256030082702637
camicia	spada	0.3121837489181368	0.31737494468688965
camicia	gomma	0.2715226589521939	0.27350929379463196
camicia	pastello	0.3432873509439822	0.34131062030792236
camicia	penna	0.3843476274173365	0.38773074746131897
camicia	quaderno	0.21638255438777856	0.21594373881816864
camicia	tenda	0.4161253177492984	0.41619110107421875
camicia	vaso	0.24982269748383842	0.2510482370853424
armadio	pettine	0.2232390984915837	0.22305147349834442
armadio	giacca	0.39711468835139	0.3960486948490143
armadio	pennello	0.16461018367279528	0.16449888050556183
armadio	spada	0.1616270046111648	0.15969115495681763
armadio	gomma	0.21605250585125002	0.21576033532619476
armadio	pastello	0.21196844449614843	0.21196244657039642
armadio	penna	0.16453237025202222	0.16368094086647034
armadio	quaderno	0.30151356784683775	0.30151334404945374
armadio	tenda	0.3593485704169341	0.35928165912628174
armadio	vaso	0.40047539553846123	0.40025442838668823
giacca	pettine	0.24752862217842483	0.24912382662296295
pennello	pettine	0.34351976010599516	0.3441210985183716
pettine	spada	0.17461416416221828	0.17755267024040222
gomma	pettine	0.26253121956456127	0.2636202573776245
pastello	pettine	0.22677545354623918	0.2259429544210434
penna	pettine	0.14625867397051817	0.14864681661128998
pettine	quaderno	0.19058797667960484	0.19047407805919647
pettine	tenda	0.09604341990224192	0.09648022800683975
pettine	vaso	0.2206700390436627	0.22143042087554932
giacca	pennello	0.2855665332241333	0.286671906709671
giacca	spada	0.2861905190932085	0.2924448251724243
giacca	gomma	0.30625236298902636	0.3082793951034546
giacca	pastello	0.3110225783547314	0.308878093957901
giacca	penna	0.3788854586104722	0.3826965093612671
giacca	quaderno	0.24436991168997219	0.24377892911434174
giacca	tenda	0.380202073100098	0.3802824020385742
giacca	vaso	0.19158093636855186	0.19304345548152924
pennello	spada	0.27325706646928966	0.2742635905742645
gomma	pennello	0.3675647189119887	0.3682824373245239
pastello	pennello	0.49780047308914943	0.4969805181026459
penna	pennello	0.5171890877822789	0.5173401832580566
pennello	quaderno	0.26579102142103433	0.26568639278411865
pennello	tenda	0.1282841902851575	0.12863022089004517
pennello	vaso	0.3584481108477059	0.3589586913585663
gomma	spada	0.16482140512303253	0.1693265736103058
pastello	spada	0.049238957735710534	0.04590579867362976
penna	spada	0.3628480818125666	0.370712548494339
quaderno	spada	0.03918332669676316	0.038753360509872437
spada	tenda	0.31894525558079917	0.31773632764816284
spada	vaso	0.27038519341218015	0.271634578704834
gomma	pastello	0.22222142617264926	0.22109240293502808
gomma	penna	0.2811409180426895	0.28374263644218445
gomma	quaderno	0.08945270361679053	0.08935756236314774
gomma	tenda	0.25088290793547713	0.2512683570384979
gomma	vaso	0.22342699139887	0.224400132894516
pastello	penna	0.25048327668367587	0.24760057032108307
pastello	quaderno	0.19762900846708698	0.1975942999124527
pastello	tenda	0.08590831685237044	0.08559126406908035
pastello	vaso	0.22960898457630732	0.22890092432498932
penna	quaderno	0.5133699801786334	0.5112080574035645
penna	tenda	0.13579318618277308	0.13656991720199585
penna	vaso	0.22579756945712742	0.22740916907787323
quaderno	tenda	0.0713083618574427	0.07129809260368347
quaderno	vaso	0.22090153459522086	0.220803901553154
tenda	vaso	0.31210180708765356	0.31236767768859863
