word_one	word_two	spearman_correlation	cosine_similarity
armadio	camicia	0.44828274756812814	0.9294010373435103
armadio	cane	0.32065990227809166	0.9101930637706029
armadio	cavallo	0.2924361857163293	0.9063356261474668
armadio	coniglio	0.3446292848329876	0.918780850217624
armadio	elefante	0.3222647141656534	0.9164713162554974
armadio	gabbiano	0.39333396663328796	0.9327943257755935
armadio	gatto	0.3485189162971175	0.9154584885901224
armadio	giacca	0.4423938514770045	0.9237711607476327
armadio	gomma	0.33418370243544804	0.9109029879124696
armadio	gufo	0.32452373980759597	0.9033741077610262
armadio	leone	0.3427942833130677	0.9136148275739238
armadio	letto	0.5290328839138831	0.9317315402248372
armadio	maiale	0.3013414969422788	0.8926207016400637
armadio	mucca	0.2799634548673199	0.8930589426843519
armadio	orso	0.3597438934983191	0.9217445629534874
armadio	passero	0.3112701948179672	0.9142611049226343
armadio	pastello	0.32129224483227237	0.9111527414538377
armadio	penna	0.3897968671768829	0.9192281987573355
armadio	pennello	0.39502121182318856	0.923600484389602
armadio	pettine	0.38641774998211853	0.9090827732585075
armadio	poltrona	0.4576822227487303	0.923188892212559
armadio	quaderno	0.4563148089371289	0.9287895136854271
armadio	scimmia	0.336075801534225	0.9161516430114085
armadio	scopa	0.33684065651598594	0.9176366831718019
armadio	sedia	0.40307370270366927	0.9057136723882452
armadio	serpente	0.3410204697446534	0.9161186255081553
armadio	spada	0.32307043934625557	0.891508562352973
armadio	tenda	0.3942935837028824	0.903815173002888
armadio	tigre	0.29602197848866313	0.9012676819261314
armadio	topo	0.2574653100636578	0.8867510543450018
armadio	vaso	0.498395545740648	0.9222322212433746
camicia	cane	0.31630754461411914	0.9166254464207133
camicia	cavallo	0.33100879094843	0.9176165917466904
camicia	coniglio	0.38556731009942063	0.9173873775185969
camicia	elefante	0.3165253848973607	0.9191004441923877
camicia	gabbiano	0.39267224268650314	0.9315808205203756
camicia	gatto	0.3244220728131034	0.9167593134144552
camicia	giacca	0.7859609805271439	0.9683637015707128
camicia	gomma	0.4069509512910378	0.917321706211591
camicia	gufo	0.363820765681997	0.9061900252992724
camicia	leone	0.3046583085973821	0.9050929572875789
camicia	letto	0.34370870511765966	0.8972615619835956
camicia	maiale	0.29264694049066586	0.8883344133198667
camicia	mucca	0.34338328579858374	0.9066846354062071
camicia	orso	0.3384358571454116	0.916240531421712
camicia	passero	0.26509942064230024	0.9012478818802795
camicia	pastello	0.31214816089693154	0.9149954341107503
camicia	penna	0.4032754944209999	0.9313065697995023
camicia	pennello	0.3634601199842643	0.9147052569501357
camicia	pettine	0.3756993307882126	0.9018290072303511
camicia	poltrona	0.4809048217223374	0.9349343786616781
camicia	quaderno	0.3925319965488878	0.9251841345939987
camicia	scimmia	0.4042921308382805	0.9302760503940335
camicia	scopa	0.4560746839460697	0.9376709236518088
camicia	sedia	0.4385235989914884	0.9107768623543293
camicia	serpente	0.3386709082862456	0.9218984463482439
camicia	spada	0.4570275060796795	0.903418223338284
camicia	tenda	0.5012262288999355	0.9177406452402206
camicia	tigre	0.36812364771833195	0.9151842727169189
camicia	topo	0.24674729320148772	0.8782710027986148
camicia	vaso	0.3286887114655604	0.8913462323684883
cane	cavallo	0.5610815347614618	0.9518003355218554
cane	coniglio	0.5913824677240539	0.9400709090449693
cane	elefante	0.5687612652886058	0.9563637462235175
cane	gabbiano	0.39202714845146974	0.9329688234908878
cane	gatto	0.7034955028252629	0.9685654680195992
cane	giacca	0.31134355330448465	0.8988721759419035
cane	gomma	0.2983335754774336	0.8933845095075374
cane	gufo	0.4486799495744224	0.9108755670661681
cane	leone	0.4733909748050925	0.928362558931777
cane	letto	0.26240187575995993	0.8885577979521071
cane	maiale	0.4668700043809455	0.9086946737970637
cane	mucca	0.4748951478792646	0.9147564472853896
cane	orso	0.5781454853908876	0.9497474935034415
cane	passero	0.415613958229025	0.9193147109750751
cane	pastello	0.3013187093197911	0.9208666736270373
cane	penna	0.3588971304806523	0.9234777026871847
cane	pennello	0.36798763723982547	0.9061648423204527
cane	pettine	0.3258197844395966	0.8860728971214389
cane	poltrona	0.3884801583398898	0.9356585087519659
cane	quaderno	0.3506674683499034	0.9276256579511077
cane	scimmia	0.549423335687719	0.9450181360717205
cane	scopa	0.40467108262999785	0.9343047586915834
cane	sedia	0.2929169944925255	0.8788642320497895
cane	serpente	0.6264094798297689	0.9633271042841883
cane	spada	0.2879394244868035	0.8705514641613479
cane	tenda	0.27179875813604176	0.8780232029845902
cane	tigre	0.46904049468922104	0.9232309399909749
cane	topo	0.3796753629926328	0.8933514349313812
cane	vaso	0.290417933266576	0.88191256676993
cavallo	coniglio	0.45054524890923386	0.9164616295401049
cavallo	elefante	0.5582767908232601	0.9558361806575288
cavallo	gabbiano	0.38086231984478935	0.931085528871821
cavallo	gatto	0.5289903820363349	0.9535858539979609
cavallo	giacca	0.3002826045168443	0.8957189176139124
cavallo	gomma	0.303390114262213	0.8863960361745945
cavallo	gufo	0.36060108361347537	0.8978400963016006
cavallo	leone	0.39020562504470346	0.9088586155985722
cavallo	letto	0.2728643560904084	0.8823415292376061
cavallo	maiale	0.41059425514984615	0.8905274404216038
cavallo	mucca	0.4447180101566411	0.9044309729493788
cavallo	orso	0.4764638504935269	0.9395638180186447
cavallo	passero	0.38546892881410477	0.909549587579509
cavallo	pastello	0.3433409739110221	0.9323471530199311
cavallo	penna	0.31419681174451036	0.9148612900487374
cavallo	pennello	0.3341476155139117	0.8967474875853974
cavallo	pettine	0.25313407481582145	0.8660908490930772
cavallo	poltrona	0.4393786656891495	0.9479358319516423
cavallo	quaderno	0.3015373542665045	0.923316142950127
cavallo	scimmia	0.48985469118804076	0.9409481421470153
cavallo	scopa	0.40884081521350407	0.9343035479793982
cavallo	sedia	0.27963867257349256	0.8692660058269026
cavallo	serpente	0.4986889349831914	0.9494040260200904
cavallo	spada	0.30848284055146263	0.8738516315655037
cavallo	tenda	0.24558072115728488	0.8664944873071612
cavallo	tigre	0.43349392702596373	0.910957977067992
cavallo	topo	0.3180070944496102	0.879008263095377
