Word 1	Word 2	pearson_correlation	cosine_similarity
giacca	orso	0.950361128116103	0.9503776193503871
giacca	pennello	0.965133565026657	0.9651452294860995
cane	giacca	0.9597724371009637	0.9597854702158743
giacca	maiale	0.9540546953291784	0.9540697081279772
giacca	leone	0.9641352062303027	0.964147213917629
coniglio	giacca	0.965284013474295	0.9652954604916555
armadio	giacca	0.9616040798118622	0.9616167649758911
giacca	serpente	0.9623988550722729	0.962410969618693
gatto	giacca	0.9646893565096384	0.9647007840139085
elefante	giacca	0.9557938396368247	0.9558079339835586
giacca	gomma	0.9711379777710092	0.9711474065332238
giacca	passero	0.9506191594241887	0.9506352789054799
giacca	scimmia	0.9665921193151046	0.9666028936919019
giacca	tigre	0.9691295752432088	0.9691398000505723
giacca	pastello	0.9624576852466958	0.9624701513810909
giacca	penna	0.9674785633903651	0.967489410985835
giacca	letto	0.9615335925166313	0.9615463410588049
giacca	scopa	0.9658137462590763	0.9658251831282308
giacca	poltrona	0.9666656956984021	0.9666764868152882
giacca	sedia	0.9675856772421458	0.967596255308815
cavallo	giacca	0.9678856495307866	0.9678960782958007
giacca	gufo	0.9526798103830958	0.9526954607780254
giacca	pettine	0.9626289747822212	0.9626411853497353
camicia	giacca	0.98573428729289	0.9857388911487482
giacca	mucca	0.9713423125487678	0.9713517305930719
giacca	tenda	0.9602431912732114	0.9602563970432496
giacca	spada	0.9662197614127571	0.9662310628308401
giacca	topo	0.9533394286748318	0.9533546253650356
giacca	quaderno	0.9626126015204755	0.9626250548835146
gabbiano	giacca	0.9569309350155561	0.9569451634340872
giacca	vaso	0.9628637245901372	0.9628760727173299
orso	pennello	0.9573344918658826	0.9573486126574766
cane	orso	0.9677489130702773	0.9677594340434573
maiale	orso	0.9672817107209284	0.9672922953143668
leone	orso	0.9681928017303556	0.9682033074804832
coniglio	orso	0.9684615155602551	0.9684717741046177
armadio	orso	0.9718222995076705	0.9718315697266213
orso	serpente	0.9720390816687913	0.97204805577336
gatto	orso	0.9711480507038468	0.9711573924519571
elefante	orso	0.9788263065270174	0.9788330353530744
gomma	orso	0.9606539041038926	0.9606667480182716
orso	passero	0.9656637368658081	0.9656748875671235
orso	scimmia	0.964519778887087	0.964531302349096
orso	tigre	0.969101757175132	0.969112096934177
orso	pastello	0.9603578618841696	0.9603709608272665
orso	penna	0.9634574233617612	0.9634697211441362
letto	orso	0.9653460387730906	0.9653575664033375
orso	scopa	0.9705853705463259	0.9705952405933927
orso	poltrona	0.955358057471264	0.9553726173238802
orso	sedia	0.9599041505377937	0.9599173864125558
cavallo	orso	0.965640081995992	0.9656513417409156
gufo	orso	0.9682490191250939	0.9682595856488058
orso	pettine	0.9617332576205266	0.9617456773823304
camicia	orso	0.956225350724139	0.956239843663321
mucca	orso	0.9680654994665073	0.9680759717768577
orso	tenda	0.9608333536687977	0.960846324890547
orso	spada	0.9621575069812524	0.962170067551155
orso	topo	0.9707258152883795	0.9707353254834428
orso	quaderno	0.9631970610150898	0.9632093121837485
gabbiano	orso	0.970038345778142	0.970048106160666
orso	vaso	0.9707757808431119	0.9707854082365241
cane	pennello	0.9688950422639768	0.9689052001693482
maiale	pennello	0.9567047162164282	0.9567187663462992
leone	pennello	0.9738751808640729	0.9738837837313666
coniglio	pennello	0.9766494008996566	0.9766570983827626
armadio	pennello	0.961791996775486	0.9618046495745323
pennello	serpente	0.9749140072308939	0.9749221067753043
gatto	pennello	0.9703800780996237	0.9703897041107101
elefante	pennello	0.9618680302695516	0.9618801901456032
gomma	pennello	0.9675997530572356	0.9676103364007886
passero	pennello	0.9557136741791152	0.9557280328483183
pennello	scimmia	0.9676806575030821	0.9676910858862736
pennello	tigre	0.968330618337681	0.9683410660963486
pastello	pennello	0.9731604433380677	0.9731693348506608
penna	pennello	0.9911000453805097	0.9911030356622135
letto	pennello	0.9669975702473945	0.967008591775319
pennello	scopa	0.9675146049396335	0.9675254942706368
pennello	poltrona	0.9714084415359889	0.9714176945711815
pennello	sedia	0.971954045060321	0.9719631866740417
cavallo	pennello	0.9722092380914128	0.9722183746185881
gufo	pennello	0.9587486067945692	0.9587622338971339
pennello	pettine	0.9780980824531277	0.9781051514175707
camicia	pennello	0.9683808105189411	0.9683913465779699
mucca	pennello	0.9650099260132956	0.9650212553324875
pennello	tenda	0.9623639269618813	0.9623763390990393
pennello	spada	0.9699978204163627	0.970007756941784
pennello	topo	0.9606121474103553	0.9606250572732369
pennello	quaderno	0.9752016263457308	0.9752098822134087
gabbiano	pennello	0.9587193647085444	0.9587329950926378
pennello	vaso	0.9661955569660927	0.9662066847721156
cane	maiale	0.9716432184268152	0.9716523073943159
cane	leone	0.978099474917937	0.9781067066541651
cane	coniglio	0.9842284584157939	0.9842334859800937
armadio	cane	0.9617069061758274	0.9617191986981639
cane	serpente	0.9830219445845136	0.9830271974693804
cane	gatto	0.9850563663206453	0.9850610647309523
cane	elefante	0.9783863376791573	0.9783931221316299
cane	gomma	0.9660201690536948	0.9660310196643191
cane	passero	0.9636591900530844	0.9636709520872495
cane	scimmia	0.971736172483054	0.9717452802791106
cane	tigre	0.9734666061034003	0.9734753525532241
cane	pastello	0.9638616660171706	0.9638733366167848
cane	penna	0.9679701381205835	0.9679807564417617
cane	letto	0.9703160306023869	0.9703255953805582
cane	scopa	0.9720188471665733	0.972028066602667
cane	poltrona	0.9621115678983307	0.9621236586702735
cane	sedia	0.968562678655803	0.968572837992393
cane	cavallo	0.9835820053860369	0.9835873920941424
cane	gufo	0.9652288710007084	0.9652401919054054
cane	pettine	0.9659709946070605	0.9659818036876212
camicia	cane	0.9658297341367095	0.9658408319545929
cane	mucca	0.9754802559043075	0.9754881083416714
cane	tenda	0.960974949664686	0.9609875335071212
cane	spada	0.963890574387908	0.9639023064995975
cane	topo	0.9784006800157719	0.9784076193896578
cane	quaderno	0.9668987876063999	0.9669096169520709
cane	gabbiano	0.9674549297952983	0.9674653975813883
cane	vaso	0.9684219324446326	0.9684321677892471
leone	maiale	0.9731550543708154	0.973163736840826
coniglio	maiale	0.973055200127413	0.973063833928865
armadio	maiale	0.9574168287576894	0.9574307914087298
maiale	serpente	0.9688039292004459	0.9688139646973256
gatto	maiale	0.9709819281632556	0.9709912942855065
elefante	maiale	0.9706518189011386	0.9706611344655468
gomma	maiale	0.9597294119132023	0.95974254603558
maiale	passero	0.966456483760838	0.9664673222390082
maiale	scimmia	0.9651498056571586	0.9651610061977361
maiale	tigre	0.9685697374611464	0.9685800763812106
maiale	pastello	0.9640485126596667	0.9640602066561613
maiale	penna	0.9590937597820326	0.9591072819969247
letto	maiale	0.9642049132544264	0.9642166111954963
maiale	scopa	0.9714313002859536	0.9714407037535969
maiale	poltrona	0.9508096019854849	0.9508254803378844
maiale	sedia	0.9602745550908649	0.9602874712260078
cavallo	maiale	0.9697660377371009	0.9697757977089456
gufo	maiale	0.9637864209103614	0.9637982586452614
maiale	pettine	0.9612657531398454	0.9612782856887662
camicia	maiale	0.9598725973257722	0.9598857799600086
maiale	mucca	0.9726821192538436	0.9726908935134978
maiale	tenda	0.9606406673956429	0.96065344275323
maiale	spada	0.9611027572892319	0.9611155006379033
maiale	topo	0.9700648162815443	0.9700746031431702
maiale	quaderno	0.9576401873670148	0.9576541077579922
gabbiano	maiale	0.9669661086192229	0.9669768234917689
maiale	vaso	0.9660548713044859	0.9660658744332332
coniglio	leone	0.9822438206051836	0.9822497070099043
armadio	leone	0.9628134736093542	0.96282572575463
leone	serpente	0.9817958033356357	0.9818016118800738
gatto	leone	0.9788164646671714	0.978823398174736
elefante	leone	0.9782576953400013	0.9782646511308241
gomma	leone	0.9705477278538361	0.9705575648457804
leone	passero	0.9683155086785058	0.9683257816882168
leone	scimmia	0.97678618268858	0.9767937768575004
leone	tigre	0.9803753495318899	0.9803819265027887
leone	pastello	0.9668847469883465	0.9668957053280769
leone	penna	0.9742819787101551	0.9742906035712634
leone	letto	0.9733828913525583	0.9733917037459016
leone	scopa	0.9747569787222792	0.9747656258885942
leone	poltrona	0.9638253216360302	0.9638372347654527
leone	sedia	0.9743569783145842	0.9743654047320337
cavallo	leone	0.9793060352662535	0.9793130066237256
gufo	leone	0.9695438728602873	0.9695540492267469
leone	pettine	0.9702395158901329	0.9702491944744673
camicia	leone	0.967341539516618	0.9673524836854975
leone	mucca	0.9763856421828816	0.9763933129710343
leone	tenda	0.9669258364110515	0.9669367636580246
leone	spada	0.9722468286520569	0.9722561381877528
leone	topo	0.9732126700941057	0.9732215567018996
leone	quaderno	0.9679349135378912	0.9679457259750953
gabbiano	leone	0.9721789541333201	0.9721882640082292
leone	vaso	0.9684523280266261	0.9684628086911298
armadio	coniglio	0.9635456135757319	0.9635575499932307
coniglio	serpente	0.981848140596107	0.9818538647215863
coniglio	gatto	0.980754102150836	0.9807602286697706
coniglio	elefante	0.9749978354395847	0.9750058026821177
coniglio	gomma	0.9715647457876311	0.9715739655381738
coniglio	passero	0.9669025367846745	0.966913340139636
coniglio	scimmia	0.9778067170774666	0.9778138529442184
coniglio	tigre	0.9795584936325727	0.9795652138023205
coniglio	pastello	0.9683019909402574	0.968312240385895
coniglio	penna	0.9709526850633101	0.9709622658920913
coniglio	letto	0.9702814771827193	0.9702910921224395
coniglio	scopa	0.9747968944367434	0.97480518938129
coniglio	poltrona	0.966107400930053	0.9661183528294067
coniglio	sedia	0.973901366408345	0.9739098372912858
cavallo	coniglio	0.9803676849806564	0.9803739537938657
coniglio	gufo	0.9701631249479825	0.9701728889823125
coniglio	pettine	0.9709508931748161	0.9709602376272589
camicia	coniglio	0.9696470806053006	0.9696570794204475
coniglio	mucca	0.9790836791011042	0.9790904973626324
coniglio	tenda	0.9636587489448654	0.9636705614134965
coniglio	spada	0.9682147029995893	0.9682249678991423
coniglio	topo	0.9771551283870286	0.9771624468006187
coniglio	quaderno	0.9708750851455631	0.9708847093958857
coniglio	gabbiano	0.9722083979184557	0.9722174433885626
coniglio	vaso	0.9688654428895684	0.9688756166291613
armadio	serpente	0.9667194010288401	0.9667302348033127
armadio	gatto	0.964447693245376	0.9644592451853125
armadio	elefante	0.9737138175355584	0.97372221824889
armadio	gomma	0.9623314564929417	0.9623437188759609
armadio	passero	0.9618912173204359	0.9619036535971889
armadio	scimmia	0.9585145014827797	0.9585279149836073
armadio	tigre	0.9635174161814883	0.9635294201980924
armadio	pastello	0.9644246038328308	0.9644363672960087
armadio	penna	0.9644493147759092	0.9644612388979101
armadio	letto	0.9704941278779653	0.9705040332429904
armadio	scopa	0.9697012408973883	0.9697114282182598
armadio	poltrona	0.9601062743717326	0.9601191865488296
