word_one	word_two	spearman_correlation	cosine_similarity
armadio	camicia	0.3511193983194959	0.6076468776710304
armadio	cane	0.317813829318287	0.5948645216111873
armadio	cavallo	0.19436948669346565	0.4688195799164552
armadio	coniglio	0.2948115366813434	0.5441489880776218
armadio	elefante	0.14450537491756	0.4856409286934147
armadio	gabbiano	0.17442197701683387	0.5019388518627655
armadio	gatto	0.19783392644912118	0.4914330719631348
armadio	giacca	0.3096728012047682	0.5562143876733584
armadio	gomma	0.23059735717325366	0.5004210903181971
armadio	gufo	0.11001160517646819	0.4083547745120355
armadio	leone	0.1645052308065301	0.49407962919308634
armadio	letto	0.13954244536072685	0.4653665961239356
armadio	maiale	0.14065485535491157	0.49237288819190383
armadio	mucca	0.1400987033398155	0.3927010389640522
armadio	orso	0.2021079840901423	0.48458013489907525
armadio	passero	0.10180662779342277	0.427286996884814
armadio	pastello	0.11142611851352016	0.45423013150484826
armadio	penna	0.21852283969089034	0.5055187997826024
armadio	pennello	0.1558632579180534	0.512234582065024
armadio	pettine	0.11762138281314904	0.4689610773244953
armadio	poltrona	0.22958354667417175	0.542602398744158
armadio	quaderno	0.10954191977932362	0.44300128621634705
armadio	scimmia	0.1858680220591601	0.48405954400504203
armadio	scopa	0.12619914152211764	0.4085967858289876
armadio	sedia	0.21500645108786873	0.4993779895666661
armadio	serpente	0.19682250013987249	0.5464180084949083
armadio	spada	0.3697593123275966	0.6118265911795514
armadio	tenda	0.27417311528204225	0.5643522933176203
armadio	tigre	0.1117049362690163	0.4232441794990609
armadio	topo	0.1499931706206777	0.4390772614749703
armadio	vaso	0.20816652834833502	0.4808501796173854
camicia	cane	0.3434494596260234	0.620659339969093
camicia	cavallo	0.32143069827727977	0.5737180157801041
camicia	coniglio	0.2112724654260685	0.48438912000199386
camicia	elefante	0.11816222303131617	0.5024556689744948
camicia	gabbiano	0.15750032213053747	0.5122996418008806
camicia	gatto	0.3206089210237647	0.5879887709002453
camicia	giacca	0.7548907680778808	0.8522535006525958
camicia	gomma	0.31820931342962205	0.5884912493775464
camicia	gufo	0.1363772214291406	0.39450471493217365
camicia	leone	0.2298362178144969	0.5542363179680347
camicia	letto	0.2857259190469005	0.5637535809662045
camicia	maiale	0.23045186861143088	0.5834959159308816
camicia	mucca	0.21368062961261258	0.44184349224213626
camicia	orso	0.11549659283378236	0.44418703188831377
camicia	passero	0.094596837737762	0.44553119131612007
camicia	pastello	0.10542315236943964	0.47223335776029196
camicia	penna	0.3979621322837529	0.6288242273595231
camicia	pennello	0.21228860713298736	0.571931180513559
camicia	pettine	0.19841577473241975	0.5367725047632
camicia	poltrona	0.4427577743662081	0.6973210622361572
camicia	quaderno	0.0031432099121261802	0.40482362895508484
camicia	scimmia	0.17692320407986803	0.5008374583159911
camicia	scopa	0.06789314336673884	0.3962798597941599
camicia	sedia	0.4239227541567555	0.6598421468245891
camicia	serpente	0.24046022069332665	0.5935643369267145
camicia	spada	0.4696808142018877	0.6919169593816168
camicia	tenda	0.4198863737511084	0.6718002408493149
camicia	tigre	0.08369544761733605	0.40569888767468143
camicia	topo	0.14326482796533876	0.4593746953153146
camicia	vaso	0.32050470543705484	0.57174894360595
cane	cavallo	0.4674807103147894	0.6580198872046782
cane	coniglio	0.2647813411820156	0.5394285647429914
cane	elefante	0.209816202275937	0.5587116130653716
cane	gabbiano	0.2521430422770899	0.5796640743557862
cane	gatto	0.7004739663424451	0.8198416038686128
cane	giacca	0.3437912464841147	0.597761043967892
cane	gomma	0.22353888369900798	0.530480205950847
cane	gufo	0.08932128791179728	0.3853541998829746
cane	leone	0.3970603787068324	0.6570350707743716
cane	letto	0.27101014308529847	0.5652901772145911
cane	maiale	0.4143929089743873	0.6801693848896605
cane	mucca	0.1775600211843214	0.42452759154056396
cane	orso	0.11349681387467088	0.4396995139121822
cane	passero	0.1747665454297306	0.49342802493350657
cane	pastello	0.04554019807637206	0.447594415615052
cane	penna	0.25254499019197285	0.5430448041198079
cane	pennello	0.18188849133553625	0.5622045917844795
cane	pettine	0.13226711657565066	0.5071560763390124
cane	poltrona	0.23314897011476327	0.5699233703802123
cane	quaderno	0.026886482258236793	0.4160220652339838
cane	scimmia	0.23513878845857145	0.5484019154394396
cane	scopa	0.027039308826546267	0.3687190809933445
cane	sedia	0.31603827016749086	0.5803435728445393
cane	serpente	0.43694103993910033	0.7066842337262043
cane	spada	0.3413104969626481	0.6052799760325178
cane	tenda	0.2844132900887215	0.5976909843716134
cane	tigre	0.09802710410580802	0.42295129575874224
cane	topo	0.44516442856585786	0.6621445313131872
cane	vaso	0.21628284036058276	0.5048495830214477
cavallo	coniglio	0.20462568855402385	0.432508792462142
cavallo	elefante	0.23434334325721445	0.5114436229013507
cavallo	gabbiano	0.197370439945543	0.47584649419461456
cavallo	gatto	0.4485267985056534	0.6484784919048308
cavallo	giacca	0.27839411145377513	0.5222819085105602
cavallo	gomma	0.18060386336239856	0.4538675527486853
cavallo	gufo	0.08199234134647174	0.3239887515260875
cavallo	leone	0.41872270367550946	0.6349141242408592
cavallo	letto	0.27300202772696214	0.5102424502883325
cavallo	maiale	0.3369635096037286	0.596023236783073
cavallo	mucca	0.12873920438843517	0.35726355590088743
cavallo	orso	0.08694358837312209	0.3768306897963194
cavallo	passero	0.19847069057157826	0.4675993502321747
cavallo	pastello	0.08025585641794233	0.3901284661414638
cavallo	penna	0.25271296961122236	0.5057605764526074
cavallo	pennello	0.21360910391761598	0.5140300555781037
cavallo	pettine	0.09650546117224998	0.4184189923727737
cavallo	poltrona	0.24344006061988085	0.5319254358528477
cavallo	quaderno	0.07897634120744697	0.3918109770871886
cavallo	scimmia	0.24497820744528442	0.5009646763795218
cavallo	scopa	0.03257306641144886	0.3204834116632913
cavallo	sedia	0.3706993983788357	0.5707653159879643
cavallo	serpente	0.41102632696588637	0.6429327363208951
cavallo	spada	0.383880603799784	0.6080295287639841
cavallo	tenda	0.17559566068973237	0.468267546312233
cavallo	tigre	0.06154166165103768	0.36005080690236013
cavallo	topo	0.2853616413313825	0.5296399939916111
cavallo	vaso	0.1813485518113061	0.4395618247518418
coniglio	elefante	0.2091861933580074	0.5038739088261454
