Word 1	Word 2	pearson_correlation	cosine_similarity
giacca	orso	0.8320362771466077	0.8320443748773919
giacca	pennello	0.8750522085254736	0.8750583865566836
cane	giacca	0.8720798924274537	0.8720849867515806
giacca	maiale	0.8359667509645657	0.8359729977040927
giacca	leone	0.8765845915357282	0.8765904257146531
coniglio	giacca	0.8624224793921478	0.8624285307095172
armadio	giacca	0.8462769681506709	0.8462803123456284
giacca	serpente	0.8673796658149119	0.8673858946179528
gatto	giacca	0.8722823374704165	0.8722877895573392
elefante	giacca	0.8494907814491872	0.849496349194153
giacca	gomma	0.8975837608075359	0.8975886964302017
giacca	passero	0.8170161472288499	0.8170214013658941
giacca	scimmia	0.881880577661443	0.8818863672831937
giacca	tigre	0.8805091665216938	0.8805150771701359
giacca	pastello	0.8591144199602617	0.8591209989210112
giacca	penna	0.88298243951158	0.8829878292534841
giacca	letto	0.8635477993759408	0.8635543050833792
giacca	scopa	0.8870468426586866	0.8870524049941165
giacca	poltrona	0.8884000395713382	0.8884052336677404
giacca	sedia	0.8796102870665486	0.8796162229838902
cavallo	giacca	0.881006457126583	0.8810120954399526
giacca	gufo	0.8298847958056241	0.8298922380103286
giacca	pettine	0.8392845098574947	0.8392918686999163
camicia	giacca	0.9404916943418261	0.9404942483673947
giacca	mucca	0.9007726540768897	0.9007773817913404
giacca	tenda	0.8425740968990628	0.8425818643361203
giacca	spada	0.8775367871418567	0.8775428066099704
giacca	topo	0.8543383137759384	0.8543449499321916
giacca	quaderno	0.8623247088208232	0.8623315651976908
gabbiano	giacca	0.851400502727074	0.8514054426625283
giacca	vaso	0.8659527035353249	0.8659587349135924
orso	pennello	0.8563058692759764	0.8563134072402168
cane	orso	0.8717247525446112	0.8717298548123689
maiale	orso	0.8445394203459302	0.8445453836690325
leone	orso	0.8838132932160714	0.8838189350772838
coniglio	orso	0.8710474423207244	0.8710533137738534
armadio	orso	0.8598135230477093	0.8598159836005981
orso	serpente	0.8804899545352185	0.8804958645843384
gatto	orso	0.8781159266352027	0.878121208757036
elefante	orso	0.8974922123785907	0.8974958980708599
gomma	orso	0.8446363617515658	0.844644182197718
orso	passero	0.8346080304417954	0.8346127284025406
orso	scimmia	0.8650710994458473	0.865078143449456
orso	tigre	0.8748614021257015	0.8748680372615911
orso	pastello	0.8486513179893658	0.8486585711737804
orso	penna	0.8450698692565677	0.845078185739575
letto	orso	0.8383192570253957	0.8383274717356088
orso	scopa	0.8567724752181377	0.8567798090109706
orso	poltrona	0.8395642153985485	0.8395720089095641
orso	sedia	0.8360864558409709	0.8360952604969989
cavallo	orso	0.8636687258814826	0.8636760743791965
gufo	orso	0.8546033084791472	0.8546098536039087
orso	pettine	0.8256600820039992	0.8256683824431499
camicia	orso	0.8409227741600792	0.8409295904514875
mucca	orso	0.8614553614411307	0.8614622203364097
orso	tenda	0.8293346292622361	0.8293436804245077
orso	spada	0.8519817229173232	0.8519896060638904
orso	topo	0.8718104581089068	0.8718166548905849
orso	quaderno	0.8482216394625455	0.8482296801725251
gabbiano	orso	0.8492232355499272	0.8492282248201843
orso	vaso	0.8647581720915838	0.8647644782476843
cane	pennello	0.8942705136907497	0.8942742853161884
maiale	pennello	0.8491742646956916	0.8491798499737092
leone	pennello	0.898535078431294	0.8985401906871073
coniglio	pennello	0.8943687744581206	0.8943733967791233
armadio	pennello	0.8619511990040297	0.8619528166313215
pennello	serpente	0.9114468815088345	0.9114514378216994
gatto	pennello	0.892287281724877	0.8922918296945797
elefante	pennello	0.8757828306932773	0.8757870121348686
gomma	pennello	0.8923360142099287	0.8923417865293963
passero	pennello	0.8497127283676311	0.8497160063532542
pennello	scimmia	0.8724905710288982	0.8724980314726664
pennello	tigre	0.8785162291545784	0.8785234554355627
pastello	pennello	0.9178305743173184	0.9178347128534694
penna	pennello	0.9565909009823819	0.9565933052089264
letto	pennello	0.8843636561832882	0.8843699406708663
pennello	scopa	0.8875919678722108	0.8875981030812633
pennello	poltrona	0.9023334973653518	0.9023384973865972
pennello	sedia	0.8851521880732212	0.8851590848612104
cavallo	pennello	0.9015368777297994	0.9015428895090787
