word_one	word_two	spearman_correlation	cosine_similarity
armadio	camicia	0.3121511783067593	0.645768739982743
armadio	cane	0.1807027849316078	0.643512957197034
armadio	cavallo	0.1351875220584903	0.6321106140173588
armadio	coniglio	0.23264140937101888	0.6466181798009323
armadio	elefante	0.1753239129083882	0.6343859393194641
armadio	gabbiano	0.26358849923530564	0.6696135597129665
armadio	gatto	0.20814786343923386	0.6424404313252339
armadio	giacca	0.27107663428522244	0.6063816040935702
armadio	gomma	0.10148970197520477	0.5329627172818193
armadio	gufo	0.22293170754344288	0.6107152854064992
armadio	leone	0.16086698292609905	0.5537687792739028
armadio	letto	0.2970292706724961	0.6319166243449618
armadio	maiale	0.19704592969641563	0.5665748598875779
armadio	mucca	0.1958878332062276	0.6019924404687378
armadio	orso	0.228209280742154	0.613532666554608
armadio	passero	0.23481422144916095	0.6442648634248398
armadio	pastello	0.15779038643499546	0.5724658154804628
armadio	penna	0.1479328054611672	0.5692414455933834
armadio	pennello	0.17894734895856457	0.5739111163198478
armadio	pettine	0.2139775133003255	0.5759198157831052
armadio	poltrona	0.24726797229087402	0.6619863728625466
armadio	quaderno	0.257804073570873	0.6479052628511119
armadio	scimmia	0.23297538235288726	0.6280222187323053
armadio	scopa	0.2068031581292203	0.6547627096319629
armadio	sedia	0.27039753319130444	0.6352333897438667
armadio	serpente	0.1747257923661487	0.648672152183926
armadio	spada	0.17910374394092465	0.6047097790793262
armadio	tenda	0.23514435350713397	0.6297261223723812
armadio	tigre	0.13551376312465865	0.5071175596331013
armadio	topo	0.17107351934601123	0.5872315917168682
armadio	vaso	0.2712241922815998	0.6400339902984327
camicia	cane	0.17275723160854056	0.6390735965498188
camicia	cavallo	0.16411973191180904	0.6337841908010019
camicia	coniglio	0.21965574635974824	0.6256809154268343
camicia	elefante	0.18366807831467863	0.623118536922458
camicia	gabbiano	0.2199182524079517	0.643843552478164
camicia	gatto	0.1961373831100285	0.6337153508905228
camicia	giacca	0.7693166979223934	0.8755011288065886
camicia	gomma	0.19616450775749322	0.5937364547023389
camicia	gufo	0.20329058172845177	0.59913712170531
camicia	leone	0.18663121234034916	0.5604473635990976
camicia	letto	0.19862383058530125	0.5557592089457972
camicia	maiale	0.26812984385564326	0.6081017700697939
camicia	mucca	0.26821814505091013	0.6518320813121051
camicia	orso	0.20042269188654963	0.6014580438163165
camicia	passero	0.1909145398581756	0.6199240969594977
camicia	pastello	0.18150815157061023	0.5797160294951582
camicia	penna	0.20442746158446676	0.6100721628195266
camicia	pennello	0.19393008067971504	0.5828244067433068
camicia	pettine	0.2831409583592923	0.6122467979744278
camicia	poltrona	0.24948872439212405	0.6656096117059149
camicia	quaderno	0.24535746455878668	0.6393206040873792
camicia	scimmia	0.27627911277261546	0.6629435736232111
camicia	scopa	0.28528337349447225	0.6828199153552049
camicia	sedia	0.28552747243346743	0.6259410751012706
camicia	serpente	0.1757533546643607	0.639606096109079
camicia	spada	0.25160724354473013	0.6333636320282415
camicia	tenda	0.30339805750245014	0.6509936492374772
camicia	tigre	0.20881648245872225	0.5494812361135211
camicia	topo	0.16879153061546792	0.5729059566478072
camicia	vaso	0.1629301870525645	0.5893066125197659
cane	cavallo	0.44773171342570695	0.8374659405365429
cane	coniglio	0.498503773460964	0.7984343365168202
cane	elefante	0.4726667960898278	0.8369822716842742
cane	gabbiano	0.30575918714663497	0.739869253967101
cane	gatto	0.7199301692856093	0.9017045886417839
cane	giacca	0.15768959544213795	0.6068210480009143
cane	gomma	0.20457333801434902	0.6385234801557844
cane	gufo	0.24845508814126405	0.6710370265556975
cane	leone	0.3725649272064097	0.6982520712913043
cane	letto	0.15681724723888354	0.609943526146234
cane	maiale	0.37318906374955185	0.6928389912317865
cane	mucca	0.37021861980913084	0.7285637258397675
cane	orso	0.41824948613158963	0.7518342373614909
cane	passero	0.37688660531221085	0.7753207216606214
cane	pastello	0.1316436181669034	0.6354840285247566
cane	penna	0.2033552201145508	0.6780130605892599
cane	pennello	0.1980188972311244	0.6402123175766364
cane	pettine	0.24000751104469464	0.641257139572283
cane	poltrona	0.16118671730983233	0.7520966456173329
